transaction_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,gateway_status,previous_failures,previous_successes,customer_tenure_days,retry_count,timestamp,recoverable,expected_action,actual_recovery,recovered_amount
TXN-00519,CUST-0399,2500,INR,upi,failed,gateway_timeout,operational,1,19,730,0,2026-01-08T02:23:00,True,RETRY_PAYMENT,True,2500
TXN-00520,CUST-0191,75000,INR,net_banking,failed,invalid_payment_method,operational,4,1,1737,2,2026-01-22T22:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00521,CUST-0385,7500,INR,upi,failed,insufficient_funds,operational,4,8,815,5,2026-01-11T02:35:00,False,STOP,False,0
TXN-00522,CUST-0235,7500,INR,net_banking,failed,temporary_gateway_failure,operational,4,11,807,1,2026-01-08T22:55:00,True,RETRY_PAYMENT,False,0
TXN-00523,CUST-0167,15000,INR,upi,failed,insufficient_funds,operational,1,12,1190,0,2026-01-05T14:02:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00524,CUST-0095,2500,INR,debit_card,failed,card_declined,operational,3,19,703,0,2026-01-17T15:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00525,CUST-0293,7500,INR,net_banking,failed,gateway_timeout,operational,3,8,924,0,2026-01-09T04:29:00,True,RETRY_PAYMENT,True,7500
TXN-00526,CUST-0101,7500,INR,credit_card,failed,gateway_timeout,operational,4,13,1754,2,2026-01-18T08:01:00,True,RETRY_PAYMENT,True,7500
TXN-00527,CUST-0265,75000,INR,net_banking,failed,gateway_timeout,operational,3,4,1830,0,2026-01-29T16:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00528,CUST-0354,7500,INR,net_banking,failed,card_declined,operational,4,1,816,1,2026-01-05T12:06:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00529,CUST-0185,500,INR,upi,failed,gateway_timeout,operational,3,10,533,1,2026-01-17T10:16:00,True,RETRY_PAYMENT,True,500
TXN-00530,CUST-0295,75000,INR,upi,failed,card_declined,operational,5,19,408,0,2026-01-27T06:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00531,CUST-0456,7500,INR,debit_card,failed,expired_card,degraded,2,16,999,0,2026-01-21T08:10:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00532,CUST-0216,500,INR,upi,failed,expired_card,operational,1,20,1655,4,2026-01-16T08:31:00,False,STOP,False,0
TXN-00533,CUST-0163,7500,INR,net_banking,failed,expired_card,operational,1,10,468,0,2026-01-15T06:24:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00534,CUST-0267,15000,INR,upi,failed,invalid_payment_method,operational,3,11,1532,0,2026-01-27T17:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00535,CUST-0482,75000,INR,debit_card,failed,insufficient_funds,operational,5,7,1356,0,2026-01-12T10:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00536,CUST-0281,15000,INR,credit_card,failed,invalid_payment_method,operational,0,2,1919,0,2026-01-22T12:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00537,CUST-0159,500,INR,credit_card,failed,insufficient_funds,operational,0,20,1908,1,2026-01-18T17:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00538,CUST-0340,2500,INR,upi,failed,invalid_payment_method,operational,4,5,59,0,2026-01-02T14:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00539,CUST-0497,2500,INR,net_banking,failed,card_declined,operational,2,17,912,3,2026-01-07T03:34:00,False,STOP,False,0
TXN-00540,CUST-0223,75000,INR,debit_card,failed,expired_card,operational,5,20,1797,1,2026-01-26T16:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00541,CUST-0188,7500,INR,upi,failed,invalid_payment_method,degraded,1,2,905,1,2026-01-15T00:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00542,CUST-0274,2500,INR,upi,failed,gateway_timeout,operational,1,11,588,1,2026-01-22T08:29:00,True,RETRY_PAYMENT,True,2500
TXN-00543,CUST-0281,75000,INR,upi,failed,insufficient_funds,operational,2,19,474,0,2026-01-01T07:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00544,CUST-0113,2500,INR,net_banking,failed,insufficient_funds,operational,5,20,799,0,2026-01-18T05:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00545,CUST-0381,2500,INR,debit_card,failed,insufficient_funds,operational,4,8,584,2,2026-01-30T12:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00546,CUST-0234,7500,INR,net_banking,failed,card_declined,operational,1,9,227,0,2026-01-29T23:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00547,CUST-0498,7500,INR,net_banking,failed,card_declined,operational,0,17,46,0,2026-01-09T11:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00548,CUST-0253,500,INR,debit_card,failed,card_declined,operational,1,2,309,2,2026-01-01T16:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00549,CUST-0170,2500,INR,upi,failed,insufficient_funds,operational,2,14,1428,1,2026-01-02T10:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00550,CUST-0459,500,INR,credit_card,failed,gateway_timeout,operational,4,15,372,0,2026-01-09T17:55:00,True,RETRY_PAYMENT,False,0
TXN-00551,CUST-0102,30000,INR,credit_card,failed,temporary_gateway_failure,degraded,3,14,507,2,2026-01-02T12:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00552,CUST-0373,7500,INR,debit_card,failed,temporary_gateway_failure,operational,2,10,325,1,2026-01-29T15:12:00,True,RETRY_PAYMENT,True,7500
TXN-00553,CUST-0443,75000,INR,credit_card,failed,expired_card,operational,1,11,1818,1,2026-01-03T08:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00554,CUST-0203,15000,INR,debit_card,failed,temporary_gateway_failure,operational,1,8,1198,0,2026-01-06T10:41:00,True,RETRY_PAYMENT,True,15000
TXN-00555,CUST-0047,500,INR,net_banking,failed,temporary_gateway_failure,operational,0,7,323,0,2026-01-23T18:02:00,True,RETRY_PAYMENT,True,500
TXN-00556,CUST-0065,2500,INR,credit_card,failed,invalid_payment_method,operational,5,17,1621,1,2026-01-05T21:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00557,CUST-0184,7500,INR,upi,failed,card_declined,operational,1,0,1412,0,2026-01-18T04:37:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00558,CUST-0098,15000,INR,credit_card,failed,card_declined,operational,2,17,1428,0,2026-01-23T07:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00559,CUST-0272,7500,INR,upi,failed,expired_card,operational,4,17,329,1,2026-01-04T03:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00560,CUST-0453,500,INR,upi,failed,card_declined,operational,5,16,777,1,2026-01-09T10:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00561,CUST-0350,500,INR,debit_card,failed,card_declined,operational,4,12,389,0,2026-01-24T20:25:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00562,CUST-0268,7500,INR,debit_card,failed,expired_card,operational,5,10,227,0,2026-01-05T09:08:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00563,CUST-0017,15000,INR,debit_card,failed,temporary_gateway_failure,operational,0,15,393,0,2026-01-05T11:51:00,True,RETRY_PAYMENT,True,15000
TXN-00564,CUST-0311,30000,INR,net_banking,failed,invalid_payment_method,operational,2,1,751,2,2026-01-11T01:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00565,CUST-0032,15000,INR,debit_card,failed,temporary_gateway_failure,operational,0,14,1641,3,2026-01-30T01:52:00,False,STOP,False,0
TXN-00566,CUST-0021,2500,INR,net_banking,failed,invalid_payment_method,operational,0,19,545,2,2026-01-25T01:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00567,CUST-0273,15000,INR,credit_card,failed,card_declined,degraded,0,3,1486,4,2026-01-11T12:19:00,False,STOP,False,0
TXN-00568,CUST-0393,2500,INR,debit_card,failed,gateway_timeout,operational,4,17,851,4,2026-01-05T19:14:00,False,STOP,False,0
TXN-00569,CUST-0282,7500,INR,net_banking,failed,card_declined,operational,0,5,1623,0,2026-01-09T05:02:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00570,CUST-0433,2500,INR,debit_card,failed,card_declined,operational,2,10,1127,1,2026-01-15T18:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00571,CUST-0193,2500,INR,net_banking,failed,invalid_payment_method,operational,1,18,1118,0,2026-01-10T17:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00572,CUST-0146,15000,INR,upi,failed,invalid_payment_method,operational,3,0,1488,1,2026-01-02T13:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00573,CUST-0012,7500,INR,debit_card,failed,expired_card,down,2,7,440,0,2026-01-15T07:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00574,CUST-0020,15000,INR,upi,failed,invalid_payment_method,degraded,4,18,317,1,2026-01-05T06:59:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00575,CUST-0048,7500,INR,debit_card,failed,gateway_timeout,operational,1,7,525,3,2026-01-14T16:00:00,False,STOP,False,0
TXN-00576,CUST-0420,7500,INR,debit_card,failed,expired_card,operational,3,5,1000,2,2026-01-27T05:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00577,CUST-0472,75000,INR,upi,failed,expired_card,operational,3,2,1598,2,2026-01-03T13:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00578,CUST-0476,15000,INR,net_banking,failed,card_declined,operational,1,20,1740,3,2026-01-28T09:52:00,False,STOP,False,0
TXN-00579,CUST-0168,500,INR,net_banking,failed,invalid_payment_method,operational,2,17,1157,1,2026-01-07T19:22:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00580,CUST-0295,7500,INR,debit_card,failed,gateway_timeout,operational,3,14,1542,2,2026-01-28T02:02:00,True,RETRY_PAYMENT,True,7500
TXN-00581,CUST-0281,2500,INR,net_banking,failed,card_declined,operational,3,18,1527,0,2026-01-03T05:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00582,CUST-0102,2500,INR,net_banking,failed,temporary_gateway_failure,operational,1,4,985,2,2026-01-26T10:54:00,True,RETRY_PAYMENT,True,2500
TXN-00583,CUST-0046,15000,INR,debit_card,failed,gateway_timeout,operational,3,10,1403,0,2026-01-27T05:09:00,True,RETRY_PAYMENT,True,15000
TXN-00584,CUST-0087,2500,INR,upi,failed,card_declined,operational,5,0,1577,0,2026-01-14T20:56:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00585,CUST-0080,150000,INR,net_banking,failed,expired_card,operational,1,6,1404,0,2026-01-18T00:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00586,CUST-0008,15000,INR,credit_card,failed,temporary_gateway_failure,operational,4,4,1780,0,2026-01-14T02:13:00,True,RETRY_PAYMENT,True,15000
TXN-00587,CUST-0280,30000,INR,net_banking,failed,card_declined,operational,5,17,434,0,2026-01-10T06:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00588,CUST-0464,7500,INR,net_banking,failed,card_declined,operational,5,0,772,5,2026-01-27T12:47:00,False,STOP,False,0
TXN-00589,CUST-0239,15000,INR,upi,failed,temporary_gateway_failure,operational,5,19,556,0,2026-01-03T09:58:00,True,RETRY_PAYMENT,True,15000
TXN-00590,CUST-0445,500,INR,upi,failed,insufficient_funds,operational,2,3,40,3,2026-01-14T07:28:00,False,STOP,False,0
TXN-00591,CUST-0249,30000,INR,debit_card,failed,insufficient_funds,degraded,5,3,1852,1,2026-01-15T08:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00592,CUST-0021,30000,INR,credit_card,failed,expired_card,operational,3,17,1898,1,2026-01-01T23:28:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00593,CUST-0182,2500,INR,upi,failed,expired_card,operational,1,0,711,0,2026-01-17T00:22:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00594,CUST-0486,7500,INR,upi,failed,gateway_timeout,operational,3,0,1934,1,2026-01-26T06:08:00,True,RETRY_PAYMENT,True,7500
TXN-00595,CUST-0352,500,INR,debit_card,failed,insufficient_funds,operational,5,19,1788,0,2026-01-29T11:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00596,CUST-0068,2500,INR,debit_card,failed,gateway_timeout,operational,4,10,920,0,2026-01-25T16:15:00,True,RETRY_PAYMENT,True,2500
TXN-00597,CUST-0221,500,INR,debit_card,failed,expired_card,operational,5,16,1863,0,2026-01-07T03:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00598,CUST-0430,150000,INR,debit_card,failed,gateway_timeout,operational,5,3,378,1,2026-01-15T10:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00599,CUST-0382,30000,INR,credit_card,failed,invalid_payment_method,operational,3,13,622,3,2026-01-21T03:52:00,False,STOP,False,0
TXN-00600,CUST-0316,75000,INR,upi,failed,invalid_payment_method,operational,1,5,54,0,2026-01-28T20:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00601,CUST-0069,2500,INR,debit_card,failed,expired_card,operational,0,11,163,0,2026-01-22T16:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00602,CUST-0084,7500,INR,net_banking,failed,expired_card,operational,3,15,971,0,2026-01-07T06:12:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00603,CUST-0388,500,INR,net_banking,failed,temporary_gateway_failure,operational,2,13,456,0,2026-01-10T05:32:00,True,RETRY_PAYMENT,True,500
TXN-00604,CUST-0312,500,INR,net_banking,failed,insufficient_funds,operational,1,13,830,3,2026-01-02T21:41:00,False,STOP,False,0
TXN-00605,CUST-0329,15000,INR,upi,failed,insufficient_funds,operational,4,19,1099,4,2026-01-24T21:41:00,False,STOP,False,0
TXN-00606,CUST-0203,30000,INR,credit_card,failed,temporary_gateway_failure,operational,0,7,1063,2,2026-01-25T11:29:00,True,RETRY_PAYMENT,False,0
TXN-00607,CUST-0217,500,INR,credit_card,failed,insufficient_funds,operational,2,9,945,0,2026-01-08T13:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00608,CUST-0399,2500,INR,debit_card,failed,temporary_gateway_failure,operational,0,16,232,1,2026-01-09T04:21:00,True,RETRY_PAYMENT,True,2500
TXN-00609,CUST-0460,30000,INR,debit_card,failed,expired_card,operational,0,5,930,0,2026-01-27T20:46:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00610,CUST-0047,15000,INR,net_banking,failed,gateway_timeout,operational,5,5,1472,0,2026-01-06T14:56:00,True,RETRY_PAYMENT,True,15000
TXN-00611,CUST-0194,2500,INR,credit_card,failed,card_declined,operational,4,19,1946,0,2026-01-08T06:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00612,CUST-0092,7500,INR,debit_card,failed,temporary_gateway_failure,degraded,5,4,333,1,2026-01-07T13:56:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00613,CUST-0061,15000,INR,net_banking,failed,temporary_gateway_failure,operational,3,9,1283,2,2026-01-09T05:22:00,True,RETRY_PAYMENT,False,0
TXN-00614,CUST-0312,75000,INR,upi,failed,temporary_gateway_failure,operational,3,17,1654,1,2026-01-01T06:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00615,CUST-0308,30000,INR,debit_card,failed,gateway_timeout,operational,3,14,163,1,2026-01-28T08:41:00,True,RETRY_PAYMENT,True,30000
TXN-00616,CUST-0438,30000,INR,debit_card,failed,card_declined,operational,5,11,76,0,2026-01-07T14:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00617,CUST-0345,500,INR,upi,failed,expired_card,operational,0,13,366,0,2026-01-08T08:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00618,CUST-0166,2500,INR,debit_card,failed,invalid_payment_method,degraded,2,1,191,2,2026-01-14T14:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00619,CUST-0063,2500,INR,credit_card,failed,insufficient_funds,operational,0,9,965,2,2026-01-07T02:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00620,CUST-0056,15000,INR,upi,failed,card_declined,operational,5,6,1254,1,2026-01-03T15:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00621,CUST-0435,7500,INR,credit_card,failed,invalid_payment_method,operational,5,9,875,1,2026-01-28T17:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00622,CUST-0255,2500,INR,upi,failed,expired_card,degraded,3,16,1494,1,2026-01-29T18:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00623,CUST-0321,7500,INR,debit_card,failed,gateway_timeout,operational,0,3,50,4,2026-01-22T03:46:00,False,STOP,False,0
TXN-00624,CUST-0287,15000,INR,debit_card,failed,invalid_payment_method,operational,3,1,684,5,2026-01-16T21:54:00,False,STOP,False,0
TXN-00625,CUST-0260,30000,INR,credit_card,failed,gateway_timeout,operational,2,2,631,1,2026-01-14T15:59:00,True,RETRY_PAYMENT,True,30000
TXN-00626,CUST-0100,15000,INR,upi,failed,temporary_gateway_failure,operational,4,0,1705,2,2026-01-08T23:50:00,True,RETRY_PAYMENT,True,15000
TXN-00627,CUST-0322,2500,INR,net_banking,failed,invalid_payment_method,degraded,5,4,987,2,2026-01-08T01:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00628,CUST-0154,7500,INR,upi,failed,expired_card,operational,5,1,1711,2,2026-01-24T17:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00629,CUST-0034,7500,INR,upi,failed,invalid_payment_method,operational,4,10,1638,0,2026-01-17T02:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00630,CUST-0200,75000,INR,credit_card,failed,card_declined,operational,4,5,1170,0,2026-01-28T13:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00631,CUST-0255,500,INR,upi,failed,temporary_gateway_failure,operational,0,8,848,0,2026-01-04T22:48:00,True,RETRY_PAYMENT,False,0
TXN-00632,CUST-0468,2500,INR,debit_card,failed,card_declined,operational,2,1,1593,0,2026-01-10T04:44:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00633,CUST-0376,500,INR,credit_card,failed,expired_card,operational,1,6,697,3,2026-01-23T00:04:00,False,STOP,False,0
TXN-00634,CUST-0236,30000,INR,upi,failed,card_declined,operational,4,4,421,3,2026-01-02T15:55:00,False,STOP,False,0
TXN-00635,CUST-0171,2500,INR,credit_card,failed,expired_card,operational,5,19,1786,4,2026-01-04T23:06:00,False,STOP,False,0
TXN-00636,CUST-0328,7500,INR,credit_card,failed,temporary_gateway_failure,operational,2,0,1183,1,2026-01-15T04:56:00,True,RETRY_PAYMENT,False,0
TXN-00637,CUST-0081,2500,INR,upi,failed,gateway_timeout,operational,3,3,559,0,2026-01-07T19:05:00,True,RETRY_PAYMENT,True,2500
TXN-00638,CUST-0294,500,INR,credit_card,failed,expired_card,operational,2,8,290,0,2026-01-13T21:24:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00639,CUST-0242,2500,INR,upi,failed,temporary_gateway_failure,operational,3,1,267,0,2026-01-02T07:40:00,True,RETRY_PAYMENT,False,0
TXN-00640,CUST-0323,500,INR,credit_card,failed,insufficient_funds,operational,5,19,1826,0,2026-01-27T23:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00641,CUST-0291,30000,INR,net_banking,failed,invalid_payment_method,operational,1,17,161,0,2026-01-22T04:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00642,CUST-0486,500,INR,net_banking,failed,invalid_payment_method,operational,5,14,964,0,2026-01-11T13:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00643,CUST-0233,2500,INR,upi,failed,expired_card,degraded,5,10,1616,0,2026-01-15T18:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00644,CUST-0310,7500,INR,net_banking,failed,temporary_gateway_failure,operational,1,9,1573,1,2026-01-16T20:46:00,True,RETRY_PAYMENT,True,7500
TXN-00645,CUST-0303,7500,INR,credit_card,failed,insufficient_funds,operational,2,17,945,1,2026-01-19T05:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00646,CUST-0417,2500,INR,debit_card,failed,expired_card,operational,3,2,698,4,2026-01-10T11:27:00,False,STOP,False,0
TXN-00647,CUST-0379,15000,INR,net_banking,failed,insufficient_funds,operational,5,7,355,0,2026-01-04T13:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00648,CUST-0091,75000,INR,net_banking,failed,expired_card,operational,2,17,200,1,2026-01-21T06:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00649,CUST-0331,2500,INR,credit_card,failed,insufficient_funds,operational,4,12,671,1,2026-01-23T11:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00650,CUST-0339,15000,INR,debit_card,failed,temporary_gateway_failure,operational,5,0,1551,3,2026-01-07T16:15:00,False,STOP,False,0
TXN-00651,CUST-0154,500,INR,upi,failed,expired_card,operational,1,6,1396,1,2026-01-15T09:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00652,CUST-0005,7500,INR,upi,failed,invalid_payment_method,degraded,5,11,183,4,2026-01-27T12:29:00,False,STOP,False,0
TXN-00653,CUST-0496,7500,INR,net_banking,failed,expired_card,operational,0,11,1846,3,2026-01-25T23:31:00,False,STOP,False,0
TXN-00654,CUST-0202,500,INR,upi,failed,invalid_payment_method,operational,0,7,885,0,2026-01-27T20:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00655,CUST-0097,7500,INR,net_banking,failed,invalid_payment_method,operational,1,5,973,0,2026-01-07T07:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00656,CUST-0037,7500,INR,net_banking,failed,card_declined,operational,5,4,276,5,2026-01-01T12:40:00,False,STOP,False,0
TXN-00657,CUST-0413,7500,INR,net_banking,failed,gateway_timeout,operational,1,2,282,4,2026-01-30T05:30:00,False,STOP,False,0
TXN-00658,CUST-0197,2500,INR,net_banking,failed,insufficient_funds,operational,3,17,1680,1,2026-01-21T11:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00659,CUST-0138,2500,INR,net_banking,failed,gateway_timeout,operational,5,7,1459,1,2026-01-23T20:01:00,True,RETRY_PAYMENT,True,2500
TXN-00660,CUST-0247,7500,INR,credit_card,failed,card_declined,degraded,5,11,232,1,2026-01-27T09:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00661,CUST-0268,75000,INR,debit_card,failed,temporary_gateway_failure,operational,2,14,1059,1,2026-01-04T13:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00662,CUST-0277,30000,INR,debit_card,failed,temporary_gateway_failure,operational,5,2,1401,2,2026-01-29T20:09:00,True,RETRY_PAYMENT,True,30000
TXN-00663,CUST-0294,2500,INR,upi,failed,temporary_gateway_failure,operational,3,16,1856,0,2026-01-22T08:31:00,True,RETRY_PAYMENT,True,2500
TXN-00664,CUST-0134,2500,INR,upi,failed,card_declined,operational,4,9,1489,1,2026-01-26T15:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00665,CUST-0249,500,INR,debit_card,failed,insufficient_funds,operational,2,19,56,1,2026-01-14T01:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00666,CUST-0440,500,INR,credit_card,failed,expired_card,operational,1,19,576,0,2026-01-13T12:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00667,CUST-0190,2500,INR,credit_card,failed,invalid_payment_method,operational,5,4,1350,3,2026-01-21T07:51:00,False,STOP,False,0
TXN-00668,CUST-0305,30000,INR,debit_card,failed,card_declined,operational,0,10,173,2,2026-01-07T14:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00669,CUST-0372,75000,INR,net_banking,failed,gateway_timeout,operational,3,7,1354,0,2026-01-21T00:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00670,CUST-0205,7500,INR,upi,failed,gateway_timeout,operational,0,1,344,0,2026-01-22T02:49:00,True,RETRY_PAYMENT,True,7500
TXN-00671,CUST-0446,7500,INR,debit_card,failed,expired_card,operational,3,8,298,2,2026-01-25T03:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00672,CUST-0327,2500,INR,net_banking,failed,card_declined,operational,4,1,200,0,2026-01-25T04:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00673,CUST-0201,2500,INR,upi,failed,insufficient_funds,operational,0,8,1341,0,2026-01-27T14:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00674,CUST-0161,7500,INR,debit_card,failed,invalid_payment_method,operational,1,16,692,1,2026-01-09T04:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00675,CUST-0180,7500,INR,credit_card,failed,invalid_payment_method,operational,0,16,213,0,2026-01-21T07:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00676,CUST-0337,2500,INR,upi,failed,card_declined,operational,0,1,1923,0,2026-01-28T00:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00677,CUST-0392,30000,INR,credit_card,failed,gateway_timeout,operational,4,4,770,0,2026-01-30T20:57:00,True,RETRY_PAYMENT,False,0
TXN-00678,CUST-0473,7500,INR,credit_card,failed,gateway_timeout,operational,3,2,1309,0,2026-01-21T15:16:00,True,RETRY_PAYMENT,False,0
TXN-00679,CUST-0171,15000,INR,upi,failed,invalid_payment_method,operational,2,1,784,2,2026-01-18T16:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00680,CUST-0331,150000,INR,upi,failed,card_declined,operational,1,19,805,0,2026-01-09T02:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00681,CUST-0038,7500,INR,net_banking,failed,gateway_timeout,operational,3,8,212,1,2026-01-02T14:04:00,True,RETRY_PAYMENT,True,7500
TXN-00682,CUST-0341,15000,INR,credit_card,failed,insufficient_funds,operational,5,0,1911,0,2026-01-02T17:19:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00683,CUST-0207,2500,INR,upi,failed,gateway_timeout,degraded,4,15,980,1,2026-01-20T20:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00684,CUST-0479,30000,INR,debit_card,failed,temporary_gateway_failure,operational,3,3,1162,4,2026-01-25T08:41:00,False,STOP,False,0
TXN-00685,CUST-0437,150000,INR,upi,failed,card_declined,operational,5,2,749,1,2026-01-25T07:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00686,CUST-0496,75000,INR,net_banking,failed,temporary_gateway_failure,operational,1,5,1136,0,2026-01-02T18:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00687,CUST-0454,2500,INR,upi,failed,gateway_timeout,operational,5,11,997,3,2026-01-04T20:41:00,False,STOP,False,0
TXN-00688,CUST-0200,7500,INR,debit_card,failed,invalid_payment_method,operational,5,18,489,0,2026-01-23T06:22:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00689,CUST-0029,500,INR,upi,failed,expired_card,operational,3,0,76,4,2026-01-16T10:35:00,False,STOP,False,0
TXN-00690,CUST-0077,2500,INR,credit_card,failed,invalid_payment_method,operational,5,16,939,0,2026-01-25T10:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00691,CUST-0024,15000,INR,credit_card,failed,gateway_timeout,operational,5,0,966,0,2026-01-29T03:25:00,True,RETRY_PAYMENT,True,15000
TXN-00692,CUST-0428,7500,INR,debit_card,failed,temporary_gateway_failure,operational,0,14,1252,3,2026-01-08T18:26:00,False,STOP,False,0
TXN-00693,CUST-0219,7500,INR,credit_card,failed,temporary_gateway_failure,operational,1,2,1648,2,2026-01-10T05:20:00,True,RETRY_PAYMENT,True,7500
TXN-00694,CUST-0429,30000,INR,net_banking,failed,invalid_payment_method,operational,4,17,282,4,2026-01-15T15:15:00,False,STOP,False,0
